carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-05-05,896,N971AK,SEA,15:05:00,15:04:00,354,380,-1,15:42:00,38,0,0,25,0,0
AS,2023-05-06,802,N938AK,SEA,21:05:00,21:02:00,356,350,-3,21:28:00,26,0,0,0,0,0
AS,2023-05-06,828,N978AK,ANC,22:35:00,22:33:00,363,365,-2,22:55:00,22,0,0,0,0,0
AS,2023-05-06,830,N918AK,SJC,12:45:00,13:22:00,315,327,37,13:58:00,36,0,0,24,0,25
AS,2023-05-06,834,N433AS,PDX,16:15:00,17:01:00,334,323,46,17:18:00,17,0,0,0,0,35
AS,2023-05-06,848,N937AK,SEA,23:10:00,23:02:00,351,350,-8,23:22:00,20,0,0,0,0,0
AS,2023-05-06,866,N935AK,LAX,14:50:00,15:41:00,336,333,51,16:07:00,26,0,0,11,0,37
AS,2023-05-06,876,N508AS,SFO,13:40:00,13:48:00,320,327,8,14:15:00,27,1,0,7,0,7
AS,2023-05-06,888,N915AK,SEA,11:10:00,11:10:00,352,355,0,11:35:00,25,0,0,0,0,0
AS,2023-05-06,892,N975AK,SAN,12:15:00,12:36:00,338,351,21,13:03:00,27,21,0,13,0,0
AS,2023-05-06,896,N926AK,SEA,15:05:00,15:16:00,354,346,11,15:41:00,25,0,0,0,0,0
AS,2023-05-07,802,N448AS,SEA,21:05:00,21:36:00,356,351,31,21:53:00,17,26,0,0,0,0
AS,2023-05-07,828,N407AS,ANC,22:35:00,22:46:00,363,360,11,23:10:00,24,0,0,0,0,0
AS,2023-05-07,830,N478AS,SJC,12:45:00,12:42:00,315,307,-3,13:04:00,22,0,0,0,0,0
AS,2023-05-07,834,N468AS,PDX,16:15:00,16:09:00,334,335,-6,16:31:00,22,0,0,0,0,0
AS,2023-05-07,848,N472AS,SEA,23:10:00,23:36:00,351,356,26,23:56:00,20,26,0,5,0,0
AS,2023-05-07,866,N913AK,LAX,14:50:00,14:46:00,336,318,-4,15:08:00,22,0,0,0,0,0
AS,2023-05-07,876,N581AS,SFO,13:40:00,13:34:00,320,313,-6,13:57:00,23,0,0,0,0,0
AS,2023-05-07,888,N433AS,SEA,11:10:00,11:02:00,352,364,-8,11:27:00,25,0,0,0,0,0
AS,2023-05-07,892,N533AS,SAN,12:15:00,12:10:00,338,322,-5,12:30:00,20,0,0,0,0,0
AS,2023-05-07,896,N971AK,SEA,15:05:00,15:16:00,354,364,11,15:54:00,38,0,0,10,0,11
AS,2023-05-08,802,N291BT,SEA,21:05:00,21:03:00,356,369,-2,21:25:00,22,0,0,0,0,0
AS,2023-05-08,828,N952AK,ANC,22:35:00,22:33:00,363,354,-2,22:57:00,24,0,0,0,0,0
AS,2023-05-08,830,N467AS,SJC,12:45:00,12:42:00,315,313,-3,13:02:00,20,0,0,0,0,0
AS,2023-05-08,834,N492AS,PDX,16:15:00,16:18:00,334,356,3,16:50:00,32,0,0,25,0,0
AS,2023-05-08,848,N974AK,SEA,23:10:00,23:24:00,351,351,14,23:45:00,21,0,0,0,0,0
AS,2023-05-08,866,N937AK,LAX,14:50:00,14:50:00,336,334,0,15:18:00,28,0,0,0,0,0
AS,2023-05-08,876,N530AS,SFO,13:40:00,13:40:00,320,322,0,14:01:00,21,0,0,0,0,0
AS,2023-05-08,888,N468AS,SEA,11:10:00,11:16:00,352,364,6,11:39:00,23,6,0,12,0,0
AS,2023-05-08,892,N479AS,SAN,12:15:00,12:08:00,338,319,-7,12:26:00,18,0,0,0,0,0
AS,2023-05-08,896,N941AK,SEA,15:05:00,16:33:00,354,370,88,17:09:00,36,0,0,16,0,88
AS,2023-05-09,802,N419AS,SEA,21:05:00,21:03:00,356,336,-2,21:26:00,23,0,0,0,0,0
AS,2023-05-09,828,N952AK,ANC,22:35:00,23:29:00,363,361,54,23:48:00,19,0,52,0,0,0
AS,2023-05-09,830,N442AS,SJC,12:45:00,13:23:00,315,319,38,13:55:00,32,8,0,4,0,30
AS,2023-05-09,834,N461AS,PDX,16:15:00,16:28:00,334,343,13,16:58:00,30,13,0,9,0,0
AS,2023-05-09,848,N973AK,SEA,23:10:00,23:21:00,351,339,11,23:41:00,20,0,0,0,0,0
AS,2023-05-09,866,N920AK,LAX,14:50:00,14:51:00,336,329,1,15:11:00,20,0,0,0,0,0
AS,2023-05-09,876,N596AS,SFO,13:40:00,14:02:00,320,354,22,14:48:00,46,22,0,34,0,0
AS,2023-05-09,888,N913AK,SEA,11:10:00,11:05:00,352,362,-5,11:38:00,33,0,0,0,0,0
AS,2023-05-09,892,N937AK,SAN,12:15:00,12:08:00,338,328,-7,12:32:00,24,0,0,0,0,0
AS,2023-05-09,896,N481AS,SEA,15:05:00,15:44:00,354,351,39,16:10:00,26,11,0,0,0,25
AS,2023-05-10,802,N472AS,SEA,21:05:00,21:00:00,356,336,-5,21:23:00,23,0,0,0,0,0
AS,2023-05-10,828,N979AK,ANC,22:35:00,22:42:00,363,353,7,23:03:00,21,0,0,0,0,0
AS,2023-05-10,830,N448AS,SJC,12:45:00,12:59:00,315,319,14,13:28:00,29,14,0,4,0,0
AS,2023-05-10,834,N407AS,PDX,16:15:00,16:19:00,334,330,4,16:46:00,27,0,0,0,0,0
AS,2023-05-10,848,N495AS,SEA,23:10:00,23:22:00,351,335,12,23:44:00,22,0,0,0,0,0
AS,2023-05-10,866,N931AK,LAX,14:50:00,14:51:00,336,330,1,15:07:00,16,0,0,0,0,0
AS,2023-05-10,876,N588AS,SFO,13:40:00,13:33:00,320,327,-7,14:09:00,36,0,0,0,0,0
AS,2023-05-10,888,N461AS,SEA,11:10:00,11:06:00,352,341,-4,11:35:00,29,0,0,0,0,0
AS,2023-05-10,892,N423AS,SAN,12:15:00,12:06:00,338,322,-9,12:21:00,15,0,0,0,0,0
AS,2023-05-10,896,N428AS,SEA,15:05:00,15:08:00,354,338,3,15:29:00,21,0,0,0,0,0
AS,2023-05-11,802,N472AS,SEA,21:05:00,20:54:00,356,323,-11,21:16:00,22,0,0,0,0,0
AS,2023-05-11,828,N478AS,ANC,22:35:00,22:42:00,363,357,7,23:06:00,24,0,0,0,0,0
AS,2023-05-11,830,N403AS,SJC,12:45:00,14:54:00,315,317,129,15:23:00,29,129,0,2,0,0
AS,2023-05-11,834,N941AK,PDX,16:15:00,16:33:00,334,317,18,16:55:00,22,0,0,0,0,0
AS,2023-05-11,848,N979AK,SEA,23:10:00,23:04:00,351,348,-6,23:26:00,22,0,0,0,0,0
AS,2023-05-11,866,N974AK,LAX,14:50:00,14:53:00,336,337,3,15:19:00,26,0,0,0,0,0
AS,2023-05-11,876,N533AS,SFO,13:40:00,13:34:00,320,321,-6,14:01:00,27,0,0,0,0,0
AS,2023-05-11,888,N442AS,SEA,11:10:00,11:03:00,352,327,-7,11:21:00,18,0,0,0,0,0
AS,2023-05-11,892,N952AK,SAN,12:15:00,14:22:00,338,347,127,14:47:00,25,10,0,9,0,117
AS,2023-05-11,896,N942AK,SEA,15:05:00,16:01:00,354,324,56,16:23:00,22,0,0,0,0,26
AS,2023-05-12,802,N964AK,SEA,21:05:00,20:56:00,356,321,-9,21:21:00,25,0,0,0,0,0
AS,2023-05-12,828,N468AS,ANC,22:35:00,22:48:00,363,352,13,23:03:00,15,0,0,0,0,0
AS,2023-05-12,830,N924AK,SJC,12:45:00,13:35:00,315,306,50,13:57:00,22,41,0,0,0,0
AS,2023-05-12,834,N428AS,PDX,16:15:00,16:19:00,334,311,4,16:42:00,23,0,0,0,0,0
AS,2023-05-12,848,N960AK,SEA,23:10:00,23:02:00,351,324,-8,23:29:00,27,0,0,0,0,0
AS,2023-05-12,866,N953AK,LAX,14:50:00,14:46:00,336,343,-4,15:21:00,35,0,0,0,0,0
AS,2023-05-12,876,N568AS,SFO,13:40:00,13:32:00,320,315,-8,13:56:00,24,0,0,0,0,0
AS,2023-05-12,888,N941AK,SEA,11:10:00,11:21:00,352,316,11,11:39:00,18,0,0,0,0,0
AS,2023-05-12,892,N972AK,SAN,12:15:00,12:12:00,338,333,-3,12:31:00,19,0,0,0,0,0
AS,2023-05-12,896,N423AS,SEA,15:05:00,15:03:00,354,326,-2,15:26:00,23,0,0,0,0,0
AS,2023-05-13,802,N457AS,SEA,21:05:00,21:00:00,356,331,-5,21:21:00,21,0,0,0,0,0
AS,2023-05-13,828,N972AK,ANC,22:35:00,22:29:00,363,384,-6,22:57:00,28,0,0,15,0,0
AS,2023-05-13,830,N964AK,SJC,12:45:00,13:21:00,315,309,36,13:48:00,27,0,0,0,0,30
AS,2023-05-13,834,N478AS,PDX,16:15:00,16:31:00,334,322,16,16:53:00,22,0,0,0,0,0
AS,2023-05-13,848,N493AS,SEA,23:10:00,23:02:00,351,346,-8,23:25:00,23,0,0,0,0,0
AS,2023-05-13,866,N979AK,LAX,14:50:00,15:51:00,336,326,61,16:14:00,23,0,0,0,0,51
AS,2023-05-13,876,N531AS,SFO,13:40:00,13:41:00,320,309,1,14:08:00,27,0,0,0,0,0
AS,2023-05-13,888,N428AS,SEA,11:10:00,11:20:00,352,345,10,11:45:00,25,0,0,0,0,0
AS,2023-05-13,892,N407AS,SAN,12:15:00,12:10:00,338,327,-5,12:35:00,25,0,0,0,0,0
AS,2023-05-13,896,N433AS,SEA,15:05:00,15:29:00,354,336,24,15:52:00,23,0,0,0,0,0
AS,2023-05-14,802,N483AS,SEA,21:05:00,20:59:00,356,342,-6,21:20:00,21,0,0,0,0,0
AS,2023-05-14,828,N928AK,ANC,22:35:00,22:38:00,363,358,3,22:58:00,20,0,0,0,0,0
AS,2023-05-14,830,N457AS,SJC,12:45:00,12:53:00,315,301,8,13:14:00,21,0,0,0,0,0
AS,2023-05-14,834,N472AS,PDX,16:15:00,16:29:00,334,333,14,16:48:00,19,0,0,0,0,0
AS,2023-05-14,848,N495AS,SEA,23:10:00,23:00:00,351,362,-10,23:29:00,29,0,0,0,0,0
AS,2023-05-14,866,N926AK,LAX,14:50:00,16:05:00,336,322,75,16:26:00,21,61,0,0,0,0
AS,2023-05-14,876,N593AS,SFO,13:40:00,13:39:00,320,315,-1,14:03:00,24,0,0,0,0,0
AS,2023-05-14,888,N974AK,SEA,11:10:00,11:02:00,352,346,-8,11:27:00,25,0,0,0,0,0
AS,2023-05-14,892,N588AS,SAN,12:15:00,12:23:00,338,332,8,12:53:00,30,0,0,0,0,0
AS,2023-05-14,896,N975AK,SEA,15:05:00,15:12:00,354,348,7,15:32:00,20,0,0,0,0,0
AS,2023-05-15,802,N934AK,SEA,21:05:00,21:02:00,356,336,-3,21:23:00,21,0,0,0,0,0
AS,2023-05-15,828,N929AK,ANC,22:35:00,23:28:00,363,353,53,23:54:00,26,0,0,43,0,0
AS,2023-05-15,830,N448AS,SJC,12:45:00,12:36:00,315,299,-9,12:56:00,20,0,0,0,0,0
AS,2023-05-15,834,N973AK,PDX,16:15:00,16:13:00,334,316,-2,16:35:00,22,0,0,0,0,0
AS,2023-05-15,848,N919AK,SEA,23:10:00,23:06:00,351,345,-4,23:28:00,22,0,0,0,0,0
AS,2023-05-15,866,N953AK,LAX,14:50:00,15:02:00,336,328,12,15:21:00,19,0,0,0,0,0
AS,2023-05-15,876,N588AS,SFO,13:40:00,13:49:00,320,315,9,14:20:00,31,0,0,0,0,0
AS,2023-05-15,888,N960AK,SEA,11:10:00,10:58:00,352,349,-12,11:23:00,25,0,0,0,0,0
AS,2023-05-15,892,N979AK,SAN,12:15:00,12:16:00,338,349,1,12:36:00,20,0,0,0,0,0
AS,2023-05-15,896,N434AS,SEA,15:05:00,16:17:00,354,329,72,16:37:00,20,0,0,0,0,47
AS,2023-05-16,802,N492AS,SEA,21:05:00,21:04:00,356,329,-1,21:24:00,20,0,0,0,0,0
AS,2023-05-16,828,N941AK,ANC,22:35:00,22:35:00,363,351,0,23:03:00,28,0,0,0,0,0
AS,2023-05-16,830,N956AK,SJC,12:45:00,12:53:00,315,291,8,13:11:00,18,0,0,0,0,0
AS,2023-05-16,834,N971AK,PDX,16:15:00,16:33:00,334,313,18,16:57:00,24,0,0,0,0,0
AS,2023-05-16,848,N461AS,SEA,23:10:00,23:07:00,351,338,-3,23:28:00,21,0,0,0,0,0
AS,2023-05-16,866,N958AK,LAX,14:50:00,14:45:00,336,318,-5,14:59:00,14,0,0,0,0,0
AS,2023-05-16,876,N508AS,SFO,13:40:00,14:43:00,320,0,63,00:00:00,0,0,0,0,0,0
AS,2023-05-16,888,N973AK,SEA,11:10:00,11:12:00,352,367,2,11:46:00,34,0,0,17,0,0
AS,2023-05-16,892,N953AK,SAN,12:15:00,12:10:00,338,326,-5,12:30:00,20,0,0,0,0,0
AS,2023-05-16,896,N961AK,SEA,15:05:00,16:17:00,354,342,72,16:53:00,36,0,0,0,0,60
AS,2023-05-17,802,N958AK,SEA,21:05:00,20:53:00,356,322,-12,21:15:00,22,0,0,0,0,0
AS,2023-05-17,828,N934AK,ANC,22:35:00,22:36:00,363,345,1,22:58:00,22,0,0,0,0,0
AS,2023-05-17,830,N964AK,SJC,12:45:00,13:12:00,315,293,27,13:38:00,26,0,0,0,0,0
AS,2023-05-17,834,N442AS,PDX,16:15:00,16:23:00,334,311,8,16:44:00,21,0,0,0,0,0
AS,2023-05-17,848,N433AS,SEA,23:10:00,23:05:00,351,338,-5,23:30:00,25,0,0,0,0,0
AS,2023-05-17,866,N943AK,LAX,14:50:00,14:47:00,336,314,-3,15:07:00,20,0,0,0,0,0
AS,2023-05-17,876,N597AS,SFO,13:40:00,17:55:00,320,300,255,18:15:00,20,0,0,0,0,235
AS,2023-05-17,888,N448AS,SEA,11:10:00,11:06:00,352,342,-4,11:39:00,33,0,0,0,0,0
AS,2023-05-17,892,N557AS,SAN,12:15:00,12:17:00,338,329,2,12:42:00,25,0,0,0,0,0
AS,2023-05-17,896,N975AK,SEA,15:05:00,16:06:00,354,328,61,16:33:00,27,0,0,0,0,35
AS,2023-05-18,802,N934AK,SEA,21:10:00,20:59:00,353,338,-11,21:19:00,20,0,0,0,0,0
AS,2023-05-18,828,N594AS,ANC,22:55:00,23:29:00,365,353,34,23:47:00,18,0,0,0,0,22
AS,2023-05-18,830,N972AK,SJC,12:20:00,12:27:00,319,292,7,12:48:00,21,0,0,0,0,0
AS,2023-05-18,834,N570AS,PDX,16:25:00,17:07:00,334,324,42,17:27:00,20,0,0,0,0,32
AS,2023-05-18,848,N962AK,SEA,23:20:00,23:43:00,353,344,23,00:04:00,21,0,0,0,0,0
AS,2023-05-18,863,N442AS,LAX,10:55:00,11:18:00,344,323,23,11:38:00,20,0,0,0,0,0
AS,2023-05-18,876,N592AS,SFO,13:50:00,14:22:00,322,311,32,14:40:00,18,0,0,0,0,21
AS,2023-05-18,888,N943AK,SEA,11:20:00,11:34:00,353,323,14,11:56:00,22,0,0,0,0,0
AS,2023-05-18,892,N562AS,SAN,15:15:00,15:59:00,344,323,44,16:22:00,23,0,0,0,0,23
AS,2023-05-18,896,N942AK,SEA,14:40:00,15:03:00,351,332,23,15:26:00,23,0,0,0,0,0
AS,2023-05-19,802,N971AK,SEA,21:10:00,21:01:00,353,345,-9,21:21:00,20,0,0,0,0,0
AS,2023-05-19,828,N481AS,ANC,22:55:00,22:57:00,365,359,2,23:17:00,20,0,0,0,0,0
AS,2023-05-19,830,N435AS,SJC,12:20:00,12:36:00,319,310,16,12:57:00,21,0,0,0,0,0
AS,2023-05-19,834,N597AS,PDX,16:25:00,18:46:00,334,320,141,19:04:00,18,0,0,0,0,127
AS,2023-05-19,848,N477AS,SEA,23:20:00,23:13:00,353,340,-7,23:37:00,24,0,0,0,0,0
AS,2023-05-19,866,N918AK,LAX,10:55:00,11:05:00,344,338,10,11:25:00,20,0,0,0,0,0
AS,2023-05-19,876,N557AS,SFO,13:50:00,13:46:00,322,307,-4,14:03:00,17,0,0,0,0,0
AS,2023-05-19,888,N407AS,SEA,11:20:00,11:11:00,353,340,-9,11:37:00,26,0,0,0,0,0
AS,2023-05-19,892,N533AS,SAN,15:15:00,15:54:00,344,352,39,16:14:00,20,5,0,8,0,34
AS,2023-05-19,896,N972AK,SEA,14:40:00,14:34:00,351,355,-6,15:00:00,26,0,0,0,0,0
AS,2023-05-20,802,N483AS,SEA,21:10:00,21:20:00,353,353,10,21:42:00,22,0,0,0,0,0
AS,2023-05-20,828,N932AK,ANC,22:55:00,22:52:00,365,345,-3,23:14:00,22,0,0,0,0,0
AS,2023-05-20,830,N478AS,SJC,12:20:00,12:31:00,319,308,11,12:55:00,24,0,0,0,0,0
AS,2023-05-20,834,N408AS,PDX,16:25:00,17:03:00,334,329,38,17:24:00,21,0,0,0,0,33
AS,2023-05-20,848,N918AK,SEA,23:20:00,23:12:00,353,341,-8,23:34:00,22,0,0,0,0,0
AS,2023-05-20,866,N920AK,LAX,10:55:00,11:14:00,344,335,19,11:38:00,24,0,0,0,0,0
AS,2023-05-20,876,N531AS,SFO,13:50:00,13:44:00,322,309,-6,14:06:00,22,0,0,0,0,0
AS,2023-05-20,888,N409AS,SEA,11:20:00,11:21:00,353,346,1,11:43:00,22,0,0,0,0,0
AS,2023-05-20,892,N516AS,SAN,15:15:00,16:08:00,344,343,53,16:29:00,21,0,0,0,0,52
AS,2023-05-20,896,N934AK,SEA,14:40:00,14:35:00,351,344,-5,15:03:00,28,0,0,0,0,0
AS,2023-05-21,802,N474AS,SEA,21:10:00,21:08:00,353,366,-2,21:30:00,22,0,0,0,0,0
AS,2023-05-21,828,N593AS,ANC,22:55:00,23:24:00,365,342,29,23:47:00,23,0,0,0,0,0
AS,2023-05-21,830,N442AS,SJC,12:20:00,12:29:00,319,308,9,12:46:00,17,0,0,0,0,0
AS,2023-05-21,834,N530AS,PDX,16:25:00,16:19:00,334,341,-6,16:37:00,18,0,0,0,0,0
AS,2023-05-21,848,N469AS,SEA,23:20:00,23:18:00,353,355,-2,23:38:00,20,0,0,0,0,0
AS,2023-05-21,866,N955AK,LAX,10:55:00,10:56:00,344,345,1,11:23:00,27,0,0,0,0,0
AS,2023-05-21,876,N519AS,SFO,13:50:00,13:55:00,322,317,5,14:17:00,22,0,0,0,0,0
AS,2023-05-21,888,N419AS,SEA,11:20:00,11:27:00,353,356,7,11:44:00,17,0,0,0,0,0
AS,2023-05-21,892,N506AS,SAN,15:15:00,15:26:00,344,338,11,15:45:00,19,0,0,0,0,0
AS,2023-05-21,896,N933AK,SEA,14:40:00,14:30:00,351,360,-10,14:52:00,22,0,0,0,0,0
AS,2023-05-22,802,N431AS,SEA,21:10:00,21:32:00,353,359,22,21:51:00,19,22,0,6,0,0
AS,2023-05-22,828,N409AS,ANC,22:55:00,22:45:00,365,342,-10,23:05:00,20,0,0,0,0,0
AS,2023-05-22,830,N926AK,SJC,12:20:00,12:17:00,319,317,-3,12:37:00,20,0,0,0,0,0
AS,2023-05-22,834,N558AS,PDX,16:25:00,16:20:00,334,401,-5,16:59:00,39,0,0,62,0,0
AS,2023-05-22,848,N413AS,SEA,23:20:00,23:33:00,353,365,13,23:52:00,19,0,0,12,0,13
AS,2023-05-22,866,N472AS,LAX,10:55:00,10:47:00,344,338,-8,11:04:00,17,0,0,0,0,0
AS,2023-05-22,876,N569AS,SFO,13:50:00,13:48:00,322,337,-2,14:09:00,21,0,0,0,0,0
AS,2023-05-22,888,N954AK,SEA,11:20:00,11:13:00,353,385,-7,11:49:00,36,0,0,25,0,0
AS,2023-05-22,892,N559AS,SAN,15:15:00,16:03:00,344,356,48,16:49:00,46,48,0,12,0,0
AS,2023-05-22,896,N920AK,SEA,14:40:00,14:32:00,351,375,-8,15:02:00,30,0,0,16,0,0
AS,2023-05-23,802,N931AK,SEA,21:10:00,21:07:00,353,360,-3,21:31:00,24,0,0,0,0,0
AS,2023-05-23,828,N958AK,ANC,22:55:00,22:48:00,365,332,-7,23:10:00,22,0,0,0,0,0
AS,2023-05-23,830,N506AS,SJC,12:20:00,12:13:00,319,331,-7,12:38:00,25,0,0,0,0,0
AS,2023-05-23,834,N538AS,PDX,16:25:00,16:24:00,334,355,-1,16:51:00,27,0,0,20,0,0
AS,2023-05-23,848,N431AS,SEA,23:20:00,23:30:00,353,361,10,23:51:00,21,0,0,8,0,10
AS,2023-05-23,866,N513AS,LAX,10:55:00,10:51:00,344,346,-4,11:12:00,21,0,0,0,0,0
AS,2023-05-23,876,N516AS,SFO,13:50:00,13:47:00,322,322,-3,14:10:00,23,0,0,0,0,0
AS,2023-05-23,888,N562AS,SEA,11:20:00,11:31:00,353,368,11,11:55:00,24,11,0,15,0,0
AS,2023-05-23,892,N579AS,SAN,15:15:00,15:12:00,344,341,-3,15:33:00,21,0,0,0,0,0
AS,2023-05-23,896,N926AK,SEA,14:40:00,14:37:00,351,371,-3,15:06:00,29,0,0,17,0,0
AS,2023-05-24,802,N926AK,SEA,21:10:00,20:59:00,353,338,-11,21:21:00,22,0,0,0,0,0
AS,2023-05-24,828,N532AS,ANC,22:55:00,22:38:00,365,356,-17,23:02:00,24,0,0,0,0,0
AS,2023-05-24,830,N973AK,SJC,12:20:00,12:22:00,319,316,2,12:41:00,19,0,0,0,0,0
AS,2023-05-24,834,N514AS,PDX,16:25:00,16:35:00,334,339,10,16:59:00,24,5,0,5,0,5
AS,2023-05-24,848,N423AS,SEA,23:20:00,23:13:00,353,338,-7,23:34:00,21,0,0,0,0,0
AS,2023-05-24,866,N976AK,LAX,10:55:00,10:53:00,344,341,-2,11:16:00,23,0,0,0,0,0
AS,2023-05-24,876,N529AS,SFO,13:50:00,14:06:00,322,334,16,14:31:00,25,16,0,12,0,0
AS,2023-05-24,888,N937AK,SEA,11:20:00,11:18:00,353,362,-2,11:39:00,21,0,0,0,0,0
AS,2023-05-24,892,N568AS,SAN,15:15:00,15:19:00,344,347,4,15:44:00,25,0,0,0,0,0
AS,2023-05-24,896,N929AK,SEA,14:40:00,14:36:00,351,361,-4,15:04:00,28,0,0,0,0,0
AS,2023-05-25,802,N929AK,SEA,21:10:00,21:03:00,353,332,-7,21:23:00,20,0,0,0,0,0
AS,2023-05-25,828,N431AS,ANC,22:55:00,22:49:00,365,394,-6,23:29:00,40,0,0,23,0,0
AS,2023-05-25,830,N931AK,SJC,12:20:00,12:32:00,319,321,12,12:56:00,24,0,0,0,0,0
AS,2023-05-25,834,N435AS,PDX,16:25:00,16:43:00,334,332,18,17:03:00,20,0,0,0,0,16
AS,2023-05-25,848,N926AK,SEA,23:20:00,23:12:00,353,360,-8,23:45:00,33,0,0,0,0,0
AS,2023-05-25,866,N956AK,LAX,10:55:00,11:36:00,344,333,41,11:59:00,23,0,0,0,0,30
AS,2023-05-25,876,N587AS,SFO,13:50:00,13:46:00,322,313,-4,14:10:00,24,0,0,0,0,0
AS,2023-05-25,888,N469AS,SEA,11:20:00,11:17:00,353,356,-3,11:42:00,25,0,0,0,0,0
AS,2023-05-25,892,N953AK,SAN,15:15:00,15:30:00,344,327,15,15:49:00,19,0,0,0,0,0
AS,2023-05-25,896,N919AK,SEA,14:40:00,14:40:00,351,347,0,15:04:00,24,0,0,0,0,0
AS,2023-05-26,802,N919AK,SEA,21:10:00,21:06:00,353,360,-4,21:23:00,17,0,0,0,0,0
AS,2023-05-26,828,N928AK,ANC,22:55:00,22:48:00,365,355,-7,23:13:00,25,0,0,0,0,0
AS,2023-05-26,830,N492AS,SJC,12:20:00,12:10:00,319,311,-10,12:30:00,20,0,0,0,0,0
AS,2023-05-26,834,N506AS,PDX,16:25:00,16:18:00,334,352,-7,16:45:00,27,0,0,0,0,0
AS,2023-05-26,848,N409AS,SEA,23:20:00,23:18:00,353,373,-2,23:42:00,24,0,0,18,0,0
AS,2023-05-26,866,N941AK,LAX,10:55:00,10:43:00,344,343,-12,11:09:00,26,0,0,0,0,0
AS,2023-05-26,876,N559AS,SFO,13:50:00,13:43:00,322,320,-7,14:09:00,26,0,0,0,0,0
AS,2023-05-26,888,N954AK,SEA,11:20:00,11:18:00,353,355,-2,11:51:00,33,0,0,0,0,0
AS,2023-05-26,892,N975AK,SAN,15:15:00,15:08:00,344,351,-7,15:39:00,31,0,0,0,0,0
AS,2023-05-26,896,N935AK,SEA,14:40:00,14:29:00,351,365,-11,15:00:00,31,0,0,0,0,0
AS,2023-05-27,802,N428AS,SEA,21:10:00,21:47:00,353,356,37,22:05:00,18,6,0,3,0,31
AS,2023-05-27,828,N928AK,ANC,22:55:00,22:47:00,365,373,-8,23:13:00,26,0,0,0,0,0
AS,2023-05-27,830,N566AS,SJC,12:20:00,12:37:00,319,329,17,13:01:00,24,17,0,10,0,0
AS,2023-05-27,834,N961AK,PDX,16:25:00,16:21:00,334,363,-4,16:52:00,31,0,0,25,0,0
AS,2023-05-27,848,N954AK,SEA,23:20:00,23:24:00,353,368,4,23:44:00,20,0,0,19,0,0
AS,2023-05-27,866,N483AS,LAX,10:55:00,10:52:00,344,343,-3,11:15:00,23,0,0,0,0,0
AS,2023-05-27,876,N588AS,SFO,13:50:00,13:34:00,322,330,-16,14:08:00,34,0,0,0,0,0
AS,2023-05-27,888,N464AS,SEA,11:20:00,11:27:00,353,379,7,11:59:00,32,7,0,26,0,0
AS,2023-05-27,892,N531AS,SAN,15:15:00,16:06:00,344,329,51,16:31:00,25,0,0,0,0,36
AS,2023-05-27,896,N915AK,SEA,14:40:00,14:33:00,351,377,-7,14:56:00,23,0,0,19,0,0
AS,2023-05-28,802,N928AK,SEA,21:10:00,20:57:00,353,372,-13,21:24:00,27,0,0,0,0,0
AS,2023-05-28,828,N577AS,ANC,22:55:00,22:59:00,365,385,4,23:22:00,23,0,0,24,0,0
AS,2023-05-28,830,N483AS,SJC,12:20:00,12:12:00,319,321,-8,12:32:00,20,0,0,0,0,0
AS,2023-05-28,834,N592AS,PDX,16:25:00,16:16:00,334,0,-9,00:00:00,0,0,0,0,0,0
AS,2023-05-28,848,N967AK,SEA,23:20:00,23:22:00,353,352,2,23:41:00,19,0,0,0,0,0
AS,2023-05-28,866,N493AS,LAX,10:55:00,10:45:00,344,331,-10,11:12:00,27,0,0,0,0,0
AS,2023-05-28,876,N594AS,SFO,13:50:00,13:54:00,322,335,4,14:20:00,26,0,0,17,0,0
AS,2023-05-28,888,N474AS,SEA,11:20:00,11:21:00,353,374,1,11:51:00,30,0,0,22,0,0
AS,2023-05-28,892,N519AS,SAN,15:15:00,15:05:00,344,324,-10,15:23:00,18,0,0,0,0,0
AS,2023-05-28,896,N946AK,SEA,14:40:00,14:30:00,351,359,-10,14:53:00,23,0,0,0,0,0
AS,2023-05-29,802,N493AS,SEA,21:10:00,20:59:00,353,370,-11,21:24:00,25,0,0,0,0,0
AS,2023-05-29,828,N464AS,ANC,22:55:00,23:11:00,365,365,16,23:32:00,21,0,0,0,0,16
AS,2023-05-29,830,N494AS,SJC,12:20:00,12:10:00,319,336,-10,12:38:00,28,0,0,0,0,0
AS,2023-05-29,834,N518AS,PDX,16:25:00,16:43:00,334,342,18,17:11:00,28,0,0,8,0,18
AS,2023-05-29,848,N921AK,SEA,23:20:00,23:15:00,353,367,-5,23:45:00,30,0,0,0,0,0
AS,2023-05-29,866,N935AK,LAX,10:55:00,10:51:00,344,346,-4,11:08:00,17,0,0,0,0,0
AS,2023-05-29,876,N564AS,SFO,13:50:00,13:34:00,322,345,-16,14:06:00,32,0,0,0,0,0
AS,2023-05-29,888,N514AS,SEA,11:20:00,11:54:00,353,360,34,12:18:00,24,34,0,7,0,0
AS,2023-05-29,892,N508AS,SAN,15:15:00,15:24:00,344,303,9,15:41:00,17,0,0,0,0,0
AS,2023-05-29,896,N915AK,SEA,14:40:00,14:32:00,351,351,-8,14:52:00,20,0,0,0,0,0
